,0
3669,251.0102146150106
3670,235.7065794184639
3671,-220.76537344997297
3672,-62.55039711514483
3673,-78.88506342462425
3674,-129.02000035406027
3675,213.97773198213315
3676,225.61079448498964
3677,183.68335867985022
3678,266.84450315029505
3679,-96.57663643880154
3680,259.353594547855
3681,-36.5236115183898
3682,258.97901545493767
3683,-34.97675395795375
3684,-88.68552752663958
3685,-20.833275265502778
3686,-125.29651600374086
3687,136.31495538330532
3688,-80.33235184084937
3689,135.44427728979235
3690,113.29379588605701
3691,223.4321456817004
3692,-70.34234118920818
3693,200.07083799115236
3694,-128.97351244863563
3695,-110.93252449271205
3696,-118.54247800633935
3697,239.06425450654902
3698,174.53582445308945
3699,262.82189296824015
3700,228.0861020011255
3701,198.8509751515797
3702,186.81078414673354
3703,185.24106876058843
3704,218.91510300400216
3705,-76.97944268113265
3706,240.07155765613862
3707,219.76956458182087
3708,244.42248445452645
3709,234.88746449796403
3710,231.68251770610573
3711,-23.323931109001066
3712,237.1400319061011
3713,-190.45927166710416
3714,225.78483383689883
3715,-12.948050849822224
3716,-78.15663846107674
3717,254.8292179420203
3718,-30.711191737025104
3719,252.64075724605718
3720,250.13416805057955
3721,-12.479555449941401
3722,-10.092959597853408
3723,10.309990447625083
3724,232.09868884833932
3725,-43.26842802726041
3726,240.5199130915885
3727,-65.9303047850121
3728,-105.52816240097225
3729,275.72232570773633
3730,-76.09788936276459
3731,257.49038779641234
3732,254.31403667880733
3733,212.82908522014156
3734,145.61348613679664
3735,-53.154770979968134
3736,182.07286625524722
3737,-24.44746184991581
3738,199.86566491497152
3739,-87.8163119898619
3740,-85.65791975900565
3741,-121.47229514923511
3742,-62.51504927817837
3743,-38.324335009482525
3744,-26.769452983354967
3745,235.73415599016667
3746,215.7138672379495
3747,146.5131208769142
3748,199.12715674660285
3749,-40.6688454008829
3750,-109.98948282940646
3751,-100.32812685969498
3752,-166.97919770127493
3753,158.90415050510742
3754,-81.14612665318772
3755,-89.29868179315172
3756,-124.84413210812124
3757,126.9026900923518
3758,116.15516402882042
3759,-166.488662812956
3760,-162.07824311058891
3761,-24.680891126644667
3762,-61.59152088607945
3763,-48.73277896752124
3764,-153.071590338518
3765,-121.15004510936093
3766,-172.29975178738226
3767,-86.06944160532575
3768,148.71055789765143
3769,-168.15122725887312
3770,188.3130886078272
3771,-55.451970557115615
3772,132.46352635523175
3773,111.75077235485281
3774,-120.47133994802029
3775,4.5327220719146615
3776,100.16476771098938
3777,-111.47271477927356
3778,133.231951644336
3779,-84.68656511396586
3780,129.98629915241335
3781,200.91866009563404
3782,-169.6631888455018
3783,-57.600423983676066
3784,-73.49400007223906
3785,-25.786557130482798
3786,-60.74445198309512
3787,-73.14442981432445
3788,-93.07046674978554
3789,-83.55611551425491
3790,-127.63950946264609
3791,-20.157919388402224
3792,-48.692928580002885
3793,-34.68511159785311
3794,11.451839377779574
3795,2.930573439741615
3796,144.52953011476214
3797,35.35451206758335
3798,-3.3437394584380717
3799,-43.64792860133563
3800,155.08625127601078
3801,152.7443692948508
3802,-31.762462288252227
3803,-30.995495672481827
3804,-20.005435145081012
3805,-32.90528448488549
3806,-2.790204241699774
3807,-16.06836280210967
3808,-28.950205172385424
3809,139.8653435409561
3810,-119.88072501207452
3811,-118.60999376155583
3812,-42.57539421041998
3813,-126.70960035935357
3814,-126.09986018504384
3815,1.082208678099466
3816,98.31175944929036
3817,-165.1718492182147
3818,-42.319688813910254
3819,36.420714525508174
3820,-22.74245454770137
3821,-23.463114374737355
3822,138.77364220959095
3823,30.403315412028714
3824,163.39141239814919
3825,166.9811332634946
3826,169.99392294514837
3827,180.10451257407846
3828,150.7105427104374
3829,-38.985839230415614
3830,172.00718549924085
3831,-66.24454133645982
3832,236.8804723946663
3833,-31.87713757951819
3834,201.35266837709523
3835,224.89365669484374
3836,-21.51819497201464
3837,217.98517251953143
3838,192.92389706209087
3839,186.95769479551444
3840,178.58258677286665
3841,233.99627433159284
3842,176.2304132941524
3843,177.56748647942447
3844,220.68740314648642
3845,-174.82071938679462
3846,199.95394832630882
3847,240.21847869291338
3848,268.8239533155073
3849,-98.25769918298191
3850,160.52295069224837
3851,256.33388684249917
3852,222.43358747412003
3853,-69.48128264925053
3854,228.91173547776623
3855,169.25767464139608
3856,168.49042700039277
3857,193.43305797071008
3858,204.306841179932
3859,-81.79791435030424
3860,194.5728268690187
3861,148.10393818336584
3862,214.65593182672967
3863,190.78577801599027
3864,183.43478923440546
3865,217.9467095316084
3866,245.67720346646183
3867,224.25090817594548
3868,-103.77234722605164
3869,-51.16221476768543
3870,218.1118137782684
3871,221.92931777457164
3872,234.3785439051612
3873,216.226221146462
3874,215.48222222176338
3875,229.55344589482274
3876,249.1322628038843
3877,213.58181404215117
3878,252.70455925473243
3879,-16.183515657489338
3880,166.50861442267188
3881,227.40104713026378
3882,239.41155328263798
3883,248.99889117834925
3884,-2.8115005110289957
3885,213.28586466638242
3886,247.44523581926506
3887,209.45594940013981
3888,-16.91439342546026
3889,173.2163535749665
3890,250.4674309128987
3891,229.47423166647354
3892,246.16010313566335
3893,-67.32885127250547
3894,-11.762434482885112
3895,222.48742540009428
3896,193.37526236157396
3897,-13.309992039686264
3898,247.23327075858398
3899,202.06838828128278
3900,192.99640744105847
3901,-39.120761326271605
3902,-11.127617605484545
3903,-25.477819187740863
3904,-29.61885594312656
3905,205.9250276615319
3906,233.7989284645046
3907,244.82761424016445
3908,-145.81938214617185
3909,-43.96805773725721
3910,-37.73427117901889
3911,224.4913837720127
3912,250.91325703483096
3913,245.53026370213215
3914,263.2223429415689
3915,242.803397248299
3916,-49.9509538312833
3917,233.76401668610634
3918,-53.54699059302676
3919,188.1728344889978
3920,-83.05018261911931
3921,-35.384475404027526
3922,226.84285683408729
3923,-64.68293431873323
3924,226.04488903101867
3925,-16.478805924570693
3926,-40.61518970500511
3927,205.5684777615179
3928,260.7800571187243
3929,192.62808909615785
3930,-32.11914908622519
3931,-43.72953168596897
3932,-1.739875306245409
3933,245.007336230382
3934,-100.67215323290087
3935,-27.300271436178193
3936,0.7368235069025957
3937,248.63338341933584
3938,196.4924832579108
3939,-71.06211355193645
3940,-45.46000218030464
3941,190.80973543745029
3942,219.43406411875796
3943,204.26388420074056
3944,205.59714995858275
3945,197.79940229386222
3946,230.08127139050833
3947,128.61783660732206
3948,-27.287468060749703
3949,234.14156241946097
3950,201.39680408851478
3951,228.11961716262405
3952,215.1253085687367
3953,-50.4309242504263
3954,-66.89104011422543
3955,-49.18961871223174
3956,189.4973736146549
3957,226.89284425986273
3958,202.21610450058427
3959,190.52080819117856
3960,225.04856146298334
3961,210.5317380582389
3962,-38.11763177103754
3963,230.68162462304224
3964,217.61625978199305
3965,-4.381626936641297
3966,-117.50292691257022
3967,261.51259296797906
3968,242.0878500897634
3969,245.2700501426132
3970,-47.99737833629577
3971,217.14779714233285
3972,-63.33631854152188
3973,209.98460575599944
3974,229.62203504904326
3975,133.95060418852034
3976,-48.91121389378388
3977,240.25140929826767
3978,182.73795499040065
3979,241.703919497559
3980,-64.6532967307158
3981,209.24712838909358
3982,229.87936153202935
3983,-13.540127441756823
3984,178.828966372136
3985,174.043721471321
3986,165.30275194420452
3987,161.79045997474654
3988,184.5307676738435
3989,165.99622520008342
3990,177.1612285606415
3991,175.35635106901162
3992,180.39656022870574
3993,-123.41123284637786
3994,-95.65871420351895
3995,212.71186601458066
3996,178.69880295571295
3997,176.56980294354315
3998,212.4007987150973
3999,186.73607417724617
4000,178.02132452840542
4001,183.00299285099706
4002,-7.244781460388168
4003,194.4272607183013
4004,213.8901365139371
4005,213.6690133910479
4006,208.23605095842834
4007,152.11535387542835
4008,253.44692651017792
4009,-88.18855798557806
4010,208.0434562802311
4011,230.04476954615288
4012,-26.065948090455095
4013,186.14367846240754
4014,-82.7458069259638
4015,225.0300027412931
4016,-32.27454869234991
4017,201.5805465073441
4018,-68.46863260662302
4019,218.98464603356132
4020,188.25723949151995
4021,256.41456075612575
4022,219.39475136041312
4023,-31.473852312916904
4024,269.6581282093757
4025,222.92146279987205
4026,234.60781047778323
4027,219.61258420635943
4028,255.84439363268677
4029,164.88820297593765
4030,-66.9672588310432
4031,-55.84491106239142
4032,216.70862163508872
4033,208.4363870005666
4034,192.2554427398038
4035,216.58869968452058
4036,-31.726222267095324
4037,199.12596435171056
4038,279.49211825242503
4039,257.18249964605224
4040,142.33826764119033
4041,255.54770524927645
4042,251.4331306347912
4043,-31.465456381364504
4044,164.99068244434423
4045,262.1290517004707
4046,301.7010299090807
4047,263.8424679756382
4048,212.07505629317393
4049,268.2821927572156
4050,-32.77916751910108
4051,292.3893922999669
4052,261.0396308550494
4053,-31.534057679147637
4054,227.39130924425453
4055,254.70308390458018
4056,252.21659178788067
4057,12.24068016785425
4058,227.94792073729258
4059,-5.896506545508231
4060,-47.07280735280529
4061,265.42624513181295
4062,-34.22040091839776
4063,-31.844037611307186
4064,256.9360331740937
4065,252.21727744333685
4066,240.7525097608419
4067,-14.227788647260681
4068,258.93489553126216
4069,-3.044487039231967
4070,-3.983582200878942
4071,-26.66322317931086
4072,235.30087910921992
4073,237.2075194777907
4074,13.193535262713368
4075,29.32167952821044
4076,-38.90652129795673
4077,253.67365987592777
4078,247.5818929239948
4079,238.6131997681677
4080,151.26881769429173
4081,225.86369961775708
4082,258.31529399750025
4083,-28.145375841329837
4084,235.84765649602016
4085,221.9994809013328
4086,0.4890737455374534
4087,231.2708252800806
4088,219.26510428615134
4089,250.8047381594055
4090,290.43892498187574
4091,224.13540180476713
4092,245.3317219780301
4093,218.89755118890383
4094,232.40567427138345
4095,265.79871738953625
4096,251.31742877332903
4097,-31.65323402530055
4098,-35.49844978824855
4099,-14.105883251597064
4100,-4.989191623187651
4101,236.65030493636402
4102,254.966818921728
4103,-3.739455786856084
4104,23.41530329320807
4105,251.40824320168548
4106,272.44755351682
4107,-37.42773037569586
4108,220.37779517128428
4109,277.094325795478
4110,261.3049490037871
4111,-31.95651902547722
4112,217.8992613143086
4113,8.098008446520609
4114,-48.9027089853561
4115,-9.576721855348751
4116,213.93612012206538
4117,-19.460362271233848
4118,-39.105287480717735
4119,244.13612357841242
4120,27.55169775838408
4121,-9.074823260168031
4122,17.150274995883507
4123,261.5002467223111
4124,228.85858095118783
4125,258.97464544795935
4126,-27.515806478874765
4127,267.3245985030906
4128,-11.95911611483379
4129,31.93550775257222
4130,8.198250665661547
4131,9.683094500922863
4132,23.1811563811452
4133,-13.42271253493169
4134,23.06537818805647
4135,-31.41790455369265
4136,-29.63223603466855
4137,48.626318828120475
4138,3.6239208509026923
4139,243.99059213787683
4140,228.5350296497478
4141,-24.31976365600866
4142,22.182107720688037
4143,16.932035894654618
4144,45.61125506325979
4145,208.30591656568453
4146,-40.970729473361374
4147,267.9885813499131
4148,267.3299021861526
4149,-14.098606332771993
4150,248.6949823465614
4151,212.28601913808316
4152,250.87912204848615
4153,3.6554244324843523
4154,-2.7629087944297623
4155,50.79283383384637
4156,250.27152537502667
4157,158.60295117278784
4158,264.688172257464
4159,256.21396790430185
4160,239.97973529910533
4161,-14.723432224394543
4162,256.22509798414205
4163,-57.84514244212515
4164,245.93560278034124
4165,23.4490633985574
4166,-26.958434445861712
4167,261.05751573671284
4168,19.627731876253875
4169,218.32495714248995
4170,-22.978380577947306
4171,237.93634879584027
4172,244.07918571324237
4173,234.69498057112105
4174,214.0202970448604
4175,248.11049031221035
4176,-10.527264988289915
4177,0.7096514152692492
4178,235.50406650113007
4179,241.51101015608754
4180,281.08940888283064
4181,-11.968161143147455
4182,-25.97613362165235
4183,241.6148432137204
4184,233.41141181655
4185,188.29928396382292
4186,254.87091039146793
4187,252.76053020806881
4188,239.31344702872045
4189,229.40461994499861
4190,213.55753998873533
4191,223.17392258802784
4192,221.21250180733455
4193,-22.244602310138035
4194,184.3261902831146
4195,-21.44844194941659
4196,256.76820942064546
4197,222.6757830864372
4198,-32.89079851883416
4199,234.20182152526223
4200,198.5446394905003
4201,240.7096413358049
4202,-34.24749565999112
4203,-185.3339059690331
4204,167.04843426509362
4205,252.80464595398126
4206,208.00796432082848
4207,-85.64783938316599
4208,-49.30612464767603
4209,213.25319439603254
4210,206.1411980767566
4211,-3.047762108731419
4212,239.20554576713877
4213,170.6084136738441
4214,250.38054827003506
4215,187.27506222011675
4216,177.93148516100416
4217,123.5534882918921
4218,-113.1026875421547
4219,-60.324030261114316
4220,-81.03650422753117
4221,207.71283100325928
4222,-52.52486771512346
4223,209.7624150493594
4224,-143.3093587140617
4225,67.59187422920613
4226,-68.93626228382307
4227,-174.5112749714417
4228,-70.9698049950349
4229,-183.61102812268305
4230,-85.1643752496759
4231,-83.29559568466095
4232,-61.2211508399927
4233,-166.38314832311636
4234,-80.87773825849837
4235,-102.8635355623717
4236,-82.21852436301967
4237,120.17000044903867
4238,189.34659187659022
4239,-162.10047547065528
4240,-132.7764886667296
4241,-98.37795391542413
4242,-95.74838080150757
4243,-61.11333658683372
4244,-129.94624911700402
4245,-129.12892197847378
4246,-131.53325183266713
4247,-134.40435055706618
4248,-128.86328433471925
4249,-124.22387504211795
4250,-126.93459040839541
4251,-105.71986539514496
4252,-105.0710811679414
4253,-103.8494223695182
4254,-124.53839855682787
4255,-119.5527870061756
4256,-63.75984160925562
4257,140.71971095544663
4258,-145.78726638461674
4259,-125.71183116424686
4260,-90.50340654463369
4261,254.4962550338759
4262,-60.10764535869977
4263,-161.72499424215835
4264,-167.35405842919528
4265,-105.21241720526382
4266,36.917280229913956
4267,-147.1503292690576
4268,-133.57387481470926
4269,-133.9307643570311
4270,-91.57358205618584
4271,-143.2792673356984
4272,-132.9450741349908
4273,-101.33784307085885
4274,-106.0789271501409
4275,-114.35828809686338
4276,-139.2217730147906
4277,-130.5641150974092
4278,-81.08656467193683
4279,-118.57915642162071
4280,-114.4518770580709
4281,-85.39798372577579
4282,-88.364049011134
4283,-88.84389452309783
4284,-83.99266669960402
4285,105.2685757841031
4286,-60.40671646576636
4287,138.08759506710078
4288,-81.43193990390853
4289,-126.36243383898679
4290,202.43152150686217
4291,-96.10417945866801
4292,-178.54248909278556
4293,-108.45717832313045
4294,172.91468482410286
4295,-143.56303410654147
4296,220.70750719322334
4297,-117.95885910798054
4298,183.55839716830542
4299,-58.2559470332359
4300,-158.1123882525559
4301,-92.17110520818677
4302,-93.11468177887977
4303,-116.54016924890033
4304,-130.28674559010565
4305,-94.91175038301014
4306,-129.6828322223671
4307,-88.01585791834337
4308,143.32587222671793
4309,-45.59608125725575
4310,-90.97805982856767
4311,168.75449472281397
4312,181.41144923168372
4313,-188.47649106451533
4314,-165.28465752496118
4315,164.51921520824254
4316,-63.63690973702902
4317,132.7670342083111
4318,-57.74937746337122
4319,-113.01456533528535
4320,-75.31887043515879
4321,280.8766921394207
4322,-133.4409003394376
4323,-134.00302371009045
4324,-76.02967319832409
4325,-136.04483720220404
4326,-97.57547275333872
4327,-201.3506828107015
4328,-142.10436513839682
4329,-106.03605865808473
4330,-53.60538459805892
4331,-165.42188353898746
4332,-125.58891285219987
4333,-80.70174538525242
4334,25.56326728983555
4335,-117.72429637385949
4336,-120.53630377491989
4337,-85.1542365516023
4338,-125.89661439978347
4339,-191.0105010104295
4340,-116.93403632058092
4341,-80.36781273247178
4342,-60.08565964889624
4343,146.34628410645104
4344,-127.22534565913348
4345,264.1709915466852
4346,-100.69163467914706
4347,-106.29578840813592
4348,111.04348564776095
4349,-42.191555676898815
4350,-59.63186682443432
4351,-290.95173206634325
4352,21.16938033612493
4353,-132.15004902894316
4354,-71.5101688314179
4355,-124.59346848216953
4356,-86.88883079855498
4357,-236.20419877573167
4358,-139.22938755652913
4359,-108.93317061396587
4360,-86.67743828622602
4361,-50.792084414623055
4362,-98.442624747675
4363,-77.25994038597179
4364,-95.36368430420367
4365,-87.19950710196935
4366,-197.27483922239912
4367,-50.26899404407389
4368,-78.51683968329168
4369,-79.52875089540117
4370,-50.1658359674427
4371,-59.40280666157644
4372,-68.18538867953666
4373,-49.537703511941814
4374,-17.718695219332172
4375,-37.154134508341095
4376,-156.07448184318298
4377,-115.74653622773207
4378,-97.27045468757446
4379,31.80211298137553
4380,-50.66413719771425
4381,-151.05054628448914
4382,-286.6661714256111
4383,-109.99093089709004
4384,-23.268384383307378
4385,-156.65960557166048
4386,-100.70429392115146
4387,-59.968730345712
4388,-46.56738927633617
4389,-78.9948460707678
4390,-25.38456614068519
4391,-73.34059531228476
4392,-48.625635836493224
4393,-7.79147793567223
4394,-77.0049072096548
4395,-95.15851537634035
4396,-92.30520280196517
4397,-69.67434496889545
4398,-130.25475317431187
4399,-115.06475369239006
4400,-88.19743659541548
4401,-78.0391548694621
4402,-20.430108413749558
4403,-37.695251510391685
4404,-49.005774961917815
4405,-44.48101074149321
4406,-9.576578581533763
4407,-45.90742223915473
4408,-39.73618816351321
4409,-10.677358806494762
4410,-24.10141735665606
4411,-44.920204336964254
4412,-43.31773459725625
4413,-73.09255607742227
4414,-42.82179554078496
4415,-44.241892437999745
4416,-68.02854124684077
4417,-22.311684803972735
4418,-31.845909688299148
4419,-2.346502686307386
4420,-64.4217228669762
4421,-35.83651206132039
4422,-207.86819277987092
4423,-34.13992197594242
4424,-52.31023121523582
4425,-45.758307705024336
4426,-59.70374756385117
4427,-20.97707595855784
4428,-92.47050312043926
4429,-21.60864177977004
4430,-86.57104625320792
4431,-4.046806921673668
4432,-80.33373246589582
4433,-58.50004317238282
4434,-65.61638559156111
4435,-83.35177668383781
4436,-30.491537333683116
4437,-32.21172697909406
4438,-27.090962203800096
4439,-8.636677532235607
4440,-31.527882632209128
4441,-14.154798971502164
4442,-2.435392955331867
4443,-17.96769780135695
4444,-2.5848544145817924
4445,17.445592125466835
4446,-39.340338649629985
4447,-32.131964355871766
4448,18.190845352984134
4449,13.677341071046573
4450,-12.134017567646376
4451,-23.19696141933699
4452,-37.48334843666797
4453,-40.77663870385441
4454,-27.435638946536535
4455,-18.839650560680873
4456,-0.2547641022837679
4457,-37.972043419827706
4458,-56.6811434802851
4459,-103.6673189051181
4460,-20.557492235975506
4461,-22.318524055102042
4462,-53.52443165418161
4463,-54.96953074983127
4464,-26.354981584556395
4465,-35.9955737477634
4466,-43.91445965357078
4467,-51.19845318318952
4468,-29.034611417669158
4469,-122.52524725002948
4470,1.0122197278512377
4471,-88.40913539467546
4472,-69.21086564318756
4473,127.54575680086458
4474,-54.24751817378613
4475,125.61486351084044
4476,-46.338541538829475
4477,-32.61155020422501
4478,-163.16394347288704
4479,33.758499371452
4480,-111.18129077678637
4481,-152.18810931426046
4482,-43.06849529283627
4483,39.823297109704185
4484,-155.23872728285167
4485,-48.24294948882348
4486,-16.08516348856367
4487,-47.53239970303176
4488,1.6187974216153052
4489,-34.19418141690594
4490,-22.032032149947185
4491,-128.71059753988214
4492,-159.1046778339158
4493,-106.39413728164449
4494,-21.752465765182713
4495,-30.9024264089899
4496,-32.976134363882096
4497,-147.89935820451558
4498,103.22624395464757
4499,-14.360424281369985
4500,-10.10885762406631
4501,-26.827549374682018
4502,12.245424807845442
4503,157.71910960173548
4504,221.57056078030723
4505,188.27220007706123
4506,226.84207139546913
4507,181.66588935172268
4508,165.99180115132364
4509,32.716858005608984
4510,170.11459669035807
4511,-1.2639257014858813
4512,-12.30740356567727
4513,-184.48339432181228
4514,-15.554736617857118
4515,182.77486699272907
4516,123.13474428570555
4517,-39.397759320666644
4518,124.23300498445028
4519,162.48812730588773
4520,141.8436037021924
4521,164.086814550678
4522,197.65967857242242
4523,187.1571834653021
4524,145.12782499601352
4525,212.3769425158665
4526,205.0864186722311
4527,-80.28002696076757
4528,192.55146129089636
4529,247.42139468992607
4530,175.77801908127412
4531,161.0858208175098
4532,228.85521107715846
4533,188.2452448801733
4534,170.79570169974306
4535,169.43198389579183
4536,185.31982048334763
4537,207.84576711651434
4538,224.5878351799326
4539,181.28143994657904
4540,-34.146574363968426
4541,230.66811577117372
4542,241.99449635333607
4543,230.57053550658335
4544,-22.43509423453679
4545,-71.652312882881
4546,-47.78327174120062
4547,169.95241184618595
4548,-78.02981566562963
4549,-58.34888517567718
4550,195.55622088976065
